,AWS 정보,강수량,WBGT,지역구,행정동,신고대분류,신고세부항목,신고건수
45244,937,1.5,16.34942779947329,15,101,0,5,3.0
45245,937,1.5,16.34942779947329,15,108,0,5,1.0
45246,937,1.5,16.34942779947329,15,112,0,0,1.0
45247,937,1.5,16.34942779947329,15,112,2,11,1.0
45248,937,1.5,16.34942779947329,15,117,0,5,2.0
45249,904,0.0,10.539722986477596,0,11,1,0,1.0
45250,904,0.0,10.539722986477596,0,50,0,0,3.0
45251,904,0.0,10.539722986477596,0,119,0,0,1.0
45252,940,0.0,10.984185865059853,1,12,0,0,2.0
45253,939,0.0,9.473799892975117,1,21,0,0,2.0
45254,939,0.0,9.473799892975117,1,21,0,1,1.0
45255,939,0.0,9.473799892975117,1,25,0,0,1.0
45256,923,0.0,10.956037668001152,2,18,0,5,1.0
45257,923,0.0,10.956037668001152,2,18,1,0,4.0
45258,923,0.0,10.956037668001152,2,104,0,5,1.0
45259,923,0.0,10.956037668001152,2,111,0,5,1.0
45260,923,0.0,10.956037668001152,2,111,2,11,1.0
45261,942,0.0,10.424670934811866,3,32,0,0,1.0
45262,942,0.0,10.424670934811866,3,99,0,5,1.0
45263,942,0.0,10.424670934811866,3,100,0,0,1.0
45264,942,0.0,10.424670934811866,3,100,0,5,1.0
45265,942,0.0,10.424670934811866,4,58,0,5,2.0
45266,159,0.0,7.19488481628561,4,82,0,5,1.0
45267,159,0.0,7.19488481628561,4,125,0,0,1.0
45268,940,0.0,10.984185865059853,5,71,0,5,1.0
45269,940,0.0,10.984185865059853,5,89,0,5,2.0
45270,940,0.0,10.984185865059853,5,89,1,0,1.0
45271,940,0.0,10.984185865059853,5,98,0,1,1.0
45272,938,0.0,9.308752747534015,6,5,0,5,1.0
45273,942,0.0,10.424670934811866,6,60,0,5,1.0
45274,938,0.0,9.308752747534015,6,69,0,5,1.0
45275,941,0.0,10.123300353453132,6,126,0,5,1.0
45276,941,0.0,10.123300353453132,7,14,0,0,2.0
45277,941,0.0,10.123300353453132,7,14,0,5,2.0
45278,941,0.0,10.123300353453132,7,15,0,5,1.0
45279,941,0.0,10.123300353453132,7,46,0,0,1.0
45280,941,0.0,10.123300353453132,7,133,0,5,1.0
45281,904,0.0,10.539722986477596,8,9,1,0,2.0
45282,904,0.0,10.539722986477596,8,40,0,5,2.0
45283,904,0.0,10.539722986477596,8,51,0,0,1.0
45284,904,0.0,10.539722986477596,8,51,0,5,1.0
45285,938,0.0,9.308752747534015,8,114,0,5,2.0
45286,904,0.0,10.539722986477596,8,132,0,5,1.0
45287,950,0.0,11.556337144656954,9,28,0,0,1.0
45288,950,0.0,11.556337144656954,9,28,0,5,2.0
45289,950,0.0,11.556337144656954,9,28,1,10,2.0
45290,950,0.0,11.556337144656954,9,30,1,8,1.0
45291,950,0.0,11.556337144656954,9,86,2,11,1.0
45292,950,0.0,11.556337144656954,9,105,1,8,1.0
45293,950,0.0,11.556337144656954,9,131,0,5,1.0
45294,159,0.0,7.19488481628561,10,42,0,5,1.0
45295,159,0.0,7.19488481628561,10,90,0,5,1.0
45296,159,0.0,7.19488481628561,10,90,1,10,2.0
45297,940,0.0,10.984185865059853,11,47,0,0,1.0
45298,940,0.0,10.984185865059853,11,47,0,5,1.0
45299,937,0.0,10.81882414649207,11,54,0,0,1.0
45300,937,0.0,10.81882414649207,11,81,0,0,1.0
45301,940,0.0,10.984185865059853,12,93,0,0,1.0
45302,940,0.0,10.984185865059853,12,93,0,5,3.0
45303,940,0.0,10.984185865059853,12,93,1,0,1.0
45304,940,0.0,10.984185865059853,12,93,1,8,1.0
45305,940,0.0,10.984185865059853,12,93,2,11,1.0
45306,159,0.0,7.19488481628561,13,24,0,5,1.0
45307,910,0.0,12.013053667624938,13,43,0,0,1.0
45308,910,0.0,12.013053667624938,13,43,0,5,1.0
45309,159,0.0,7.19488481628561,14,23,0,5,1.0
45310,159,0.0,7.19488481628561,14,61,0,5,1.0
45311,159,0.0,7.19488481628561,14,70,0,5,1.0
45312,937,0.0,10.81882414649207,15,56,0,5,2.0
45313,937,0.0,10.81882414649207,15,79,0,5,1.0
45314,937,0.0,10.81882414649207,15,101,0,0,1.0
45315,937,0.0,10.81882414649207,15,101,0,5,1.0
45316,937,0.0,10.81882414649207,15,101,1,0,1.0
45317,937,0.0,10.81882414649207,15,112,0,5,1.0
45318,937,0.0,10.81882414649207,15,117,0,0,2.0
45319,937,0.0,10.81882414649207,15,117,0,5,2.0
45320,904,0.0,11.592036913916605,0,50,0,5,1.0
45321,904,0.0,11.592036913916605,0,50,2,9,1.0
45322,904,0.0,11.592036913916605,0,73,1,0,1.0
45323,937,0.0,12.65743067940376,0,79,2,11,1.0
45324,904,0.0,11.592036913916605,0,119,2,11,1.0
45325,950,0.0,11.412766177770681,0,134,0,0,1.0
45326,940,0.0,12.096558773743007,1,12,0,0,1.0
45327,940,0.0,12.096558773743007,1,12,0,5,2.0
45328,939,0.0,11.782966852189539,1,21,0,5,1.0
45329,939,0.0,11.782966852189539,1,21,2,11,1.0
45330,940,0.0,12.096558773743007,1,65,1,0,1.0
45331,940,0.0,12.096558773743007,1,107,0,1,1.0
45332,940,0.0,12.096558773743007,1,107,0,5,3.0
45333,939,0.0,11.782966852189539,1,123,0,5,1.0
45334,923,0.0,10.938084054661719,2,18,0,5,2.0
45335,923,0.0,10.938084054661719,2,106,0,0,1.0
45336,923,0.0,10.938084054661719,2,111,0,0,1.0
45337,923,0.0,10.938084054661719,2,111,2,11,1.0
45338,942,0.0,10.06517063196089,3,1,0,5,3.0
45339,942,0.0,10.06517063196089,3,32,0,5,3.0
45340,942,0.0,10.06517063196089,3,32,2,11,1.0
45341,942,0.0,10.06517063196089,3,52,0,0,3.0
45342,942,0.0,10.06517063196089,3,52,0,5,1.0
45343,942,0.0,10.06517063196089,3,99,0,0,1.0
45344,942,0.0,10.06517063196089,3,99,0,5,1.0
45345,942,0.0,10.06517063196089,3,100,0,5,3.0
45346,942,0.0,10.06517063196089,3,100,1,8,1.0
45347,942,0.0,10.06517063196089,4,58,0,0,1.0
45348,942,0.0,10.06517063196089,4,58,0,5,1.0
45349,159,0.0,9.411842760094862,4,82,0,5,4.0
45350,159,0.0,9.411842760094862,4,82,2,9,1.0
45351,159,0.0,9.411842760094862,4,125,0,0,1.0
45352,940,0.0,12.096558773743007,5,19,0,0,1.0
45353,940,0.0,12.096558773743007,5,49,0,0,1.0
45354,940,0.0,12.096558773743007,5,49,2,9,1.0
45355,940,0.0,12.096558773743007,5,62,2,9,1.0
45356,940,0.0,12.096558773743007,5,71,0,0,1.0
45357,940,0.0,12.096558773743007,5,80,0,0,1.0
45358,940,0.0,12.096558773743007,5,80,2,11,1.0
45359,940,0.0,12.096558773743007,5,89,0,0,2.0
45360,940,0.0,12.096558773743007,5,98,0,1,1.0
45361,940,0.0,12.096558773743007,5,98,0,5,2.0
45362,940,0.0,12.096558773743007,5,98,1,0,2.0
45363,938,0.0,11.449980382912695,6,29,0,0,2.0
45364,938,0.0,11.449980382912695,6,67,0,0,1.0
45365,938,0.0,11.449980382912695,6,67,0,5,1.0
45366,938,0.0,11.449980382912695,6,69,0,5,1.0
45367,940,0.0,12.096558773743007,6,91,0,5,1.0
45368,940,0.0,12.096558773743007,6,91,2,9,1.0
45369,938,0.0,11.449980382912695,6,109,0,5,1.0
45370,941,0.0,12.902241597533209,6,126,0,0,1.0
45371,941,0.0,12.902241597533209,7,14,0,5,1.0
45372,941,0.0,12.902241597533209,7,15,0,5,1.0
45373,941,0.0,12.902241597533209,7,133,2,11,1.0
45374,904,0.0,11.592036913916605,8,2,2,11,1.0
45375,904,0.0,11.592036913916605,8,9,0,5,1.0
45376,904,0.0,11.592036913916605,8,40,0,0,1.0
45377,904,0.0,11.592036913916605,8,51,0,0,1.0
45378,904,0.0,11.592036913916605,8,51,0,5,1.0
45379,904,0.0,11.592036913916605,8,51,2,11,2.0
45380,938,0.0,11.449980382912695,8,114,0,5,1.0
45381,938,0.0,11.449980382912695,8,114,2,11,1.0
45382,904,0.0,11.592036913916605,8,132,0,0,2.0
45383,904,0.0,11.592036913916605,8,132,0,5,1.0
45384,904,0.0,11.592036913916605,8,132,1,0,2.0
45385,904,0.0,11.592036913916605,8,132,2,11,2.0
45386,159,0.0,9.411842760094862,9,3,0,0,1.0
45387,950,0.0,11.412766177770681,9,10,0,5,2.0
45388,159,0.0,9.411842760094862,9,13,0,5,1.0
45389,950,0.0,11.412766177770681,9,86,0,5,1.0
45390,950,0.0,11.412766177770681,9,86,1,0,1.0
45391,950,0.0,11.412766177770681,9,86,2,9,1.0
45392,950,0.0,11.412766177770681,9,86,2,11,2.0
45393,950,0.0,11.412766177770681,9,105,0,0,1.0
45394,950,0.0,11.412766177770681,9,105,0,5,2.0
45395,950,0.0,11.412766177770681,9,105,2,11,1.0
45396,950,0.0,11.412766177770681,9,131,1,0,1.0
45397,950,0.0,11.412766177770681,9,131,2,9,1.0
45398,159,0.0,9.411842760094862,10,20,0,5,1.0
45399,159,0.0,9.411842760094862,10,42,0,5,1.0
45400,159,0.0,9.411842760094862,10,128,0,5,1.0
45401,937,0.0,12.65743067940376,11,8,0,0,1.0
45402,937,0.0,12.65743067940376,11,8,0,5,3.0
45403,940,0.0,12.096558773743007,11,47,1,0,1.0
45404,940,0.0,12.096558773743007,11,47,2,11,1.0
45405,940,0.0,12.096558773743007,12,6,0,0,2.0
45406,940,0.0,12.096558773743007,12,93,0,0,2.0
45407,940,0.0,12.096558773743007,12,93,0,1,1.0
45408,940,0.0,12.096558773743007,12,93,2,9,1.0
45409,940,0.0,12.096558773743007,12,93,2,11,8.0
45410,910,0.0,12.198877288496394,13,43,0,5,2.0
45411,910,0.0,12.198877288496394,13,43,2,11,1.0
45412,159,0.0,9.411842760094862,13,63,0,0,1.0
45413,159,0.0,9.411842760094862,13,95,2,11,1.0
45414,159,0.0,9.411842760094862,13,124,0,0,1.0
45415,159,0.0,9.411842760094862,13,124,0,5,1.0
45416,937,0.0,12.65743067940376,15,55,0,5,2.0
45417,937,0.0,12.65743067940376,15,55,2,11,1.0
45418,937,0.0,12.65743067940376,15,56,0,5,2.0
45419,937,0.0,12.65743067940376,15,56,2,11,1.0
45420,937,0.0,12.65743067940376,15,101,0,0,1.0
45421,937,0.0,12.65743067940376,15,101,0,5,2.0
45422,937,0.0,12.65743067940376,15,108,0,0,2.0
45423,937,0.0,12.65743067940376,15,112,0,1,1.0
45424,937,0.0,12.65743067940376,15,112,2,11,2.0
45425,940,0.0,12.927582685834555,1,12,0,5,2.0
45426,940,0.0,12.927582685834555,1,12,2,11,1.0
45427,941,0.0,13.30280726639043,1,17,2,11,1.0
45428,940,0.0,12.927582685834555,1,65,0,0,1.0
45429,940,0.0,12.927582685834555,1,65,0,5,1.0
45430,940,0.0,12.927582685834555,1,65,2,11,1.0
45431,940,0.0,12.927582685834555,1,107,0,5,1.0
45432,940,0.0,12.927582685834555,1,135,2,11,1.0
45433,923,0.0,12.95735162669238,2,18,0,0,1.0
45434,923,0.0,12.95735162669238,2,18,0,5,1.0
45435,923,0.0,12.95735162669238,2,104,0,5,1.0
45436,923,0.0,12.95735162669238,2,111,0,5,1.0
45437,923,0.0,12.95735162669238,2,111,2,11,1.0
45438,942,0.0,12.104439123345077,3,32,0,0,1.0
45439,942,0.0,12.104439123345077,3,32,0,5,2.0
45440,942,0.0,12.104439123345077,3,100,1,0,1.0
45441,942,0.0,12.104439123345077,4,58,0,5,1.0
45442,159,0.0,13.802977731521935,4,82,0,5,1.0
45443,159,0.0,13.802977731521935,4,125,0,0,1.0
45444,159,0.0,13.802977731521935,4,125,0,5,2.0
45445,940,0.0,12.927582685834555,5,71,0,5,1.0
45446,940,0.0,12.927582685834555,5,80,0,5,1.0
45447,940,0.0,12.927582685834555,5,89,0,1,1.0
45448,940,0.0,12.927582685834555,5,89,0,5,1.0
45449,940,0.0,12.927582685834555,5,98,0,0,1.0
45450,938,0.0,13.30205980666186,6,0,0,0,1.0
45451,938,0.0,13.30205980666186,6,0,0,5,1.0
45452,938,0.0,13.30205980666186,6,29,0,5,1.0
45453,942,0.0,12.104439123345077,6,60,0,5,1.0
45454,938,0.0,13.30205980666186,6,69,0,5,1.0
45455,940,0.0,12.927582685834555,6,91,0,0,2.0
45456,941,0.0,13.30280726639043,6,94,0,5,1.0
45457,938,0.0,13.30205980666186,6,109,0,5,3.0
45458,938,0.0,13.30205980666186,6,109,1,8,1.0
45459,938,0.0,13.30205980666186,6,109,2,9,1.0
45460,941,0.0,13.30280726639043,6,126,0,5,1.0
45461,941,0.0,13.30280726639043,7,46,0,0,1.0
45462,941,0.0,13.30280726639043,7,46,0,5,1.0
45463,941,0.0,13.30280726639043,7,133,0,5,1.0
45464,941,0.0,13.30280726639043,7,133,2,11,1.0
45465,904,0.0,13.21931030765475,8,40,0,0,1.0
45466,904,0.0,13.21931030765475,8,92,0,0,1.0
45467,950,0.0,12.965012389889182,9,10,0,0,2.0
45468,950,0.0,12.965012389889182,9,10,0,5,1.0
45469,950,0.0,12.965012389889182,9,28,0,0,1.0
45470,950,0.0,12.965012389889182,9,28,0,5,2.0
45471,950,0.0,12.965012389889182,9,28,1,0,1.0
45472,950,0.0,12.965012389889182,9,86,0,0,1.0
45473,950,0.0,12.965012389889182,9,105,0,5,1.0
45474,950,0.0,12.965012389889182,9,131,0,5,1.0
45475,950,0.0,12.965012389889182,9,131,2,11,1.0
45476,159,0.0,13.802977731521935,10,20,0,5,1.0
45477,159,0.0,13.802977731521935,10,20,2,11,1.0
45478,159,0.0,13.802977731521935,10,42,0,0,2.0
45479,159,0.0,13.802977731521935,10,66,0,5,1.0
45480,159,0.0,13.802977731521935,10,66,2,11,1.0
45481,937,0.0,13.817958932814028,11,8,0,0,1.0
45482,937,0.0,13.817958932814028,11,8,0,5,1.0
45483,940,0.0,12.927582685834555,11,47,0,1,1.0
45484,937,0.0,13.817958932814028,11,54,0,5,1.0
45485,940,0.0,12.927582685834555,12,93,0,0,1.0
45486,940,0.0,12.927582685834555,12,93,2,11,1.0
45487,159,0.0,13.802977731521935,13,37,0,5,1.0
45488,910,0.0,13.529229982989028,13,43,0,5,1.0
45489,159,0.0,13.802977731521935,13,63,0,5,2.0
45490,159,0.0,13.802977731521935,13,63,1,10,1.0
45491,159,0.0,13.802977731521935,13,124,0,5,1.0
45492,159,0.0,13.802977731521935,13,124,1,10,1.0
45493,159,0.0,13.802977731521935,14,35,2,11,1.0
45494,159,0.0,13.802977731521935,14,36,0,5,1.0
45495,159,0.0,13.802977731521935,14,70,0,0,1.0
45496,937,0.0,13.817958932814028,15,56,0,0,1.0
45497,937,0.0,13.817958932814028,15,79,2,11,1.0
45498,937,0.0,13.817958932814028,15,112,0,5,1.0
45499,937,0.0,13.817958932814028,15,117,0,5,1.0
45500,904,0.0,15.775012977327556,0,11,0,0,1.0
45501,904,0.0,15.775012977327556,0,34,0,5,1.0
45502,904,0.0,15.775012977327556,0,50,0,5,1.0
45503,940,0.0,16.099195395589945,1,12,0,5,1.0
45504,939,0.0,13.912409654823527,1,21,0,0,1.0
45505,940,0.0,16.099195395589945,1,75,0,0,1.0
45506,940,0.0,16.099195395589945,1,75,0,5,1.0
45507,940,0.0,16.099195395589945,1,107,0,5,1.0
45508,923,0.0,16.227833361537662,2,104,0,5,3.0
45509,923,0.0,16.227833361537662,2,104,2,11,1.0
45510,923,0.0,16.227833361537662,2,106,0,5,1.0
45511,923,0.0,16.227833361537662,2,111,0,5,1.0
45512,923,0.0,16.227833361537662,2,111,2,11,1.0
45513,942,0.0,15.484602508152236,3,1,0,5,1.0
45514,942,0.0,15.484602508152236,3,52,0,5,1.0
45515,942,0.0,15.484602508152236,3,99,0,5,1.0
45516,942,0.0,15.484602508152236,4,58,0,5,1.0
45517,159,0.0,14.941906340942174,4,82,0,0,1.0
45518,159,0.0,14.941906340942174,4,82,0,1,1.0
45519,159,0.0,14.941906340942174,4,125,0,5,4.0
45520,159,0.0,14.941906340942174,4,125,1,0,2.0
45521,940,0.0,16.099195395589945,5,48,0,5,1.0
45522,940,0.0,16.099195395589945,5,89,0,5,2.0
45523,940,0.0,16.099195395589945,5,98,0,5,4.0
45524,940,0.0,16.099195395589945,5,98,2,11,1.0
45525,938,0.0,15.169061581643952,6,5,0,0,1.0
45526,938,0.0,15.169061581643952,6,5,0,5,1.0
45527,942,0.0,15.484602508152236,6,60,0,5,1.0
45528,942,0.0,15.484602508152236,6,60,1,0,1.0
45529,938,0.0,15.169061581643952,6,69,0,0,3.0
45530,940,0.0,16.099195395589945,6,91,0,5,1.0
45531,938,0.0,15.169061581643952,6,109,0,0,1.0
45532,938,0.0,15.169061581643952,6,109,0,5,1.0
45533,941,0.0,14.945277036268703,7,14,0,0,1.0
45534,941,0.0,14.945277036268703,7,14,0,5,1.0
45535,941,0.0,14.945277036268703,7,46,0,5,1.0
45536,941,0.0,14.945277036268703,7,133,0,5,2.0
45537,904,0.0,15.775012977327556,8,2,2,11,1.0
45538,904,0.0,15.775012977327556,8,40,0,0,1.0
45539,904,0.0,15.775012977327556,8,51,0,5,1.0
45540,904,0.0,15.775012977327556,8,72,2,11,1.0
45541,159,0.0,14.941906340942174,9,3,2,11,1.0
45542,950,0.0,13.907275654362975,9,10,0,0,1.0
45543,159,0.0,14.941906340942174,9,13,0,5,1.0
45544,950,0.0,13.907275654362975,9,30,1,0,1.0
45545,950,0.0,13.907275654362975,9,86,0,1,1.0
45546,950,0.0,13.907275654362975,9,86,0,5,1.0
45547,950,0.0,13.907275654362975,9,105,0,5,2.0
45548,950,0.0,13.907275654362975,9,131,0,0,1.0
45549,950,0.0,13.907275654362975,9,131,0,5,2.0
45550,950,0.0,13.907275654362975,9,131,2,11,1.0
45551,159,0.0,14.941906340942174,10,42,0,5,1.0
45552,159,0.0,14.941906340942174,10,66,2,11,1.0
45553,159,0.0,14.941906340942174,10,90,0,5,2.0
45554,937,0.0,15.57548884096902,11,54,1,8,1.0
45555,937,0.0,15.57548884096902,11,81,0,5,1.0
45556,940,0.0,16.099195395589945,12,93,0,0,4.0
45557,940,0.0,16.099195395589945,12,93,0,5,2.0
45558,940,0.0,16.099195395589945,12,93,2,11,1.0
45559,159,0.0,14.941906340942174,13,24,0,5,1.0
45560,910,0.0,15.558420158648165,13,43,0,5,2.0
45561,910,0.0,15.558420158648165,13,43,2,9,1.0
45562,910,0.0,15.558420158648165,13,43,2,11,1.0
45563,159,0.0,14.941906340942174,13,63,0,0,2.0
45564,159,0.0,14.941906340942174,14,23,0,0,1.0
45565,159,0.0,14.941906340942174,14,61,0,0,1.0
45566,159,0.0,14.941906340942174,14,70,0,5,1.0
45567,159,0.0,14.941906340942174,14,118,0,5,1.0
45568,937,0.0,15.57548884096902,15,55,0,0,1.0
45569,937,0.0,15.57548884096902,15,56,0,0,1.0
45570,937,0.0,15.57548884096902,15,101,0,0,1.0
45571,937,0.0,15.57548884096902,15,101,0,5,2.0
45572,937,0.0,15.57548884096902,15,108,0,0,1.0
45573,937,0.0,15.57548884096902,15,108,0,5,1.0
45574,904,0.0,15.668727587656925,0,11,1,0,1.0
45575,937,0.0,14.307506250111366,0,79,0,5,1.0
45576,940,0.0,17.90667148816507,1,12,0,0,2.0
45577,940,0.0,17.90667148816507,1,12,0,5,2.0
45578,941,0.0,16.79236020756032,1,17,2,16,1.0
45579,939,0.0,15.543836927854553,1,21,0,5,2.0
45580,940,0.0,17.90667148816507,1,65,0,5,1.0
45581,940,0.0,17.90667148816507,1,65,2,11,1.0
45582,940,0.0,17.90667148816507,1,135,0,5,1.0
45583,923,0.0,16.938012641798434,2,18,0,1,2.0
45584,923,0.0,16.938012641798434,2,111,0,5,1.0
45585,942,0.0,16.077982655820446,3,32,0,0,1.0
45586,942,0.0,16.077982655820446,3,52,0,5,1.0
45587,942,0.0,16.077982655820446,3,100,0,0,2.0
45588,942,0.0,16.077982655820446,3,102,0,0,2.0
45589,942,0.0,16.077982655820446,3,102,0,5,1.0
45590,942,0.0,16.077982655820446,4,58,0,5,1.0
45591,159,0.0,17.38690437906234,4,125,0,5,1.0
45592,940,0.0,17.90667148816507,5,71,0,0,1.0
45593,940,0.0,17.90667148816507,5,80,2,11,1.0
45594,940,0.0,17.90667148816507,5,89,0,0,1.0
45595,940,0.0,17.90667148816507,5,98,0,0,1.0
45596,940,0.0,17.90667148816507,5,98,0,5,1.0
45597,940,0.0,17.90667148816507,5,98,1,0,1.0
45598,940,0.0,17.90667148816507,5,98,2,11,1.0
45599,940,0.0,17.90667148816507,5,129,2,4,1.0
45600,938,0.0,16.64775040942476,6,5,0,5,1.0
45601,938,0.0,16.64775040942476,6,29,0,5,1.0
45602,938,0.0,16.64775040942476,6,29,2,11,1.0
45603,942,0.0,16.077982655820446,6,60,0,0,2.0
45604,942,0.0,16.077982655820446,6,60,0,5,1.0
45605,938,0.0,16.64775040942476,6,69,0,0,2.0
45606,938,0.0,16.64775040942476,6,69,0,5,1.0
45607,938,0.0,16.64775040942476,6,69,1,0,2.0
45608,938,0.0,16.64775040942476,6,109,0,5,1.0
45609,941,0.0,16.79236020756032,6,126,0,5,1.0
45610,941,0.0,16.79236020756032,7,14,0,0,1.0
45611,941,0.0,16.79236020756032,7,14,0,5,2.0
45612,941,0.0,16.79236020756032,7,39,0,5,2.0
45613,941,0.0,16.79236020756032,7,46,0,5,1.0
45614,941,0.0,16.79236020756032,7,133,0,5,3.0
45615,941,0.0,16.79236020756032,7,133,2,11,1.0
45616,904,0.0,15.668727587656925,8,2,2,11,2.0
45617,904,0.0,15.668727587656925,8,51,0,5,1.0
45618,904,0.0,15.668727587656925,8,72,0,0,1.0
45619,904,0.0,15.668727587656925,8,92,0,0,1.0
45620,904,0.0,15.668727587656925,8,132,2,11,1.0
45621,950,0.0,14.420578272332566,9,28,0,5,2.0
45622,950,0.0,14.420578272332566,9,30,0,5,1.0
45623,950,0.0,14.420578272332566,9,86,0,0,1.0
45624,950,0.0,14.420578272332566,9,86,0,5,1.0
45625,950,0.0,14.420578272332566,9,86,2,11,1.0
45626,950,0.0,14.420578272332566,9,105,2,4,1.0
45627,950,0.0,14.420578272332566,9,131,0,5,1.0
45628,950,0.0,14.420578272332566,9,131,1,0,1.0
45629,950,0.0,14.420578272332566,9,131,2,11,1.0
45630,159,0.0,17.38690437906234,10,66,0,5,1.0
45631,159,0.0,17.38690437906234,10,90,0,0,1.0
45632,937,0.0,14.307506250111366,11,8,1,10,1.0
45633,940,0.0,17.90667148816507,11,47,0,0,1.0
45634,937,0.0,14.307506250111366,11,81,0,5,1.0
45635,940,0.0,17.90667148816507,12,6,0,5,2.0
45636,940,0.0,17.90667148816507,12,93,0,1,1.0
45637,940,0.0,17.90667148816507,12,93,0,5,1.0
45638,940,0.0,17.90667148816507,12,93,1,8,1.0
45639,940,0.0,17.90667148816507,12,93,2,11,4.0
45640,910,0.0,16.777032911922774,13,43,0,5,1.0
45641,910,0.0,16.777032911922774,13,43,1,10,1.0
45642,159,0.0,17.38690437906234,14,70,0,5,1.0
45643,937,0.0,14.307506250111366,15,79,0,0,2.0
45644,937,0.0,14.307506250111366,15,79,0,5,2.0
45645,937,0.0,14.307506250111366,15,101,0,5,1.0
45646,937,0.0,14.307506250111366,15,101,2,11,1.0
45647,937,0.0,14.307506250111366,15,108,0,5,1.0
45648,937,0.0,14.307506250111366,15,117,2,11,1.0
45649,904,0.0,17.81499126146433,0,4,0,5,1.0
45650,904,0.0,17.81499126146433,0,33,1,10,1.0
45651,904,0.0,17.81499126146433,0,50,0,0,2.0
45652,904,0.0,17.81499126146433,0,50,0,5,3.0
45653,937,0.0,17.74941053264606,0,79,0,0,1.0
45654,937,0.0,17.74941053264606,0,79,0,1,1.0
45655,950,0.0,15.921130189995718,0,87,0,0,1.0
45656,921,0.0,15.168759755033921,0,121,0,5,1.0
45657,950,0.0,15.921130189995718,0,134,0,5,1.0
45658,940,0.0,18.551658522546262,1,12,0,0,1.0
45659,940,0.0,18.551658522546262,1,12,2,11,1.0
45660,941,0.0,17.4089650408892,1,17,2,11,1.0
45661,940,0.0,18.551658522546262,1,65,0,0,1.0
45662,940,0.0,18.551658522546262,1,65,0,5,1.0
45663,940,0.0,18.551658522546262,1,65,2,11,1.0
45664,940,0.0,18.551658522546262,1,75,0,5,1.0
45665,939,0.0,17.2489267466647,1,77,0,0,1.0
45666,923,0.0,17.988522083149746,2,18,0,5,1.0
45667,923,0.0,17.988522083149746,2,104,0,0,1.0
45668,923,0.0,17.988522083149746,2,104,0,1,1.0
45669,923,0.0,17.988522083149746,2,111,2,9,1.0
45670,939,0.0,17.2489267466647,2,122,2,11,1.0
45671,942,0.0,17.230666931330003,3,52,0,5,1.0
45672,942,0.0,17.230666931330003,3,100,0,0,1.0
45673,942,0.0,17.230666931330003,3,100,0,5,1.0
45674,159,0.0,17.96293733229429,4,82,0,0,1.0
45675,159,0.0,17.96293733229429,4,82,0,1,2.0
45676,942,0.0,17.230666931330003,4,113,0,0,1.0
45677,159,0.0,17.96293733229429,4,125,0,0,1.0
45678,159,0.0,17.96293733229429,4,125,0,5,2.0
45679,940,0.0,18.551658522546262,5,48,2,9,1.0
45680,940,0.0,18.551658522546262,5,49,2,11,1.0
45681,940,0.0,18.551658522546262,5,71,0,0,1.0
45682,940,0.0,18.551658522546262,5,71,0,5,1.0
45683,940,0.0,18.551658522546262,5,89,0,0,1.0
45684,940,0.0,18.551658522546262,5,98,0,5,6.0
45685,940,0.0,18.551658522546262,5,98,2,11,1.0
45686,938,0.0,17.658413027162577,6,5,0,0,1.0
45687,938,0.0,17.658413027162577,6,29,0,0,1.0
45688,938,0.0,17.658413027162577,6,29,0,5,2.0
45689,938,0.0,17.658413027162577,6,29,2,11,2.0
45690,942,0.0,17.230666931330003,6,60,0,0,1.0
45691,938,0.0,17.658413027162577,6,67,0,5,1.0
45692,938,0.0,17.658413027162577,6,69,0,0,1.0
45693,938,0.0,17.658413027162577,6,69,0,5,4.0
45694,940,0.0,18.551658522546262,6,91,0,5,1.0
45695,938,0.0,17.658413027162577,6,109,0,0,1.0
45696,941,0.0,17.4089650408892,7,14,0,0,1.0
45697,941,0.0,17.4089650408892,7,15,0,5,1.0
45698,941,0.0,17.4089650408892,7,39,0,0,1.0
45699,941,0.0,17.4089650408892,7,39,0,5,2.0
45700,941,0.0,17.4089650408892,7,39,2,11,1.0
45701,904,0.0,17.81499126146433,8,2,2,11,1.0
45702,904,0.0,17.81499126146433,8,92,0,0,1.0
45703,938,0.0,17.658413027162577,8,114,0,0,1.0
45704,938,0.0,17.658413027162577,8,114,0,1,1.0
45705,938,0.0,17.658413027162577,8,114,0,5,1.0
45706,938,0.0,17.658413027162577,8,114,2,11,1.0
45707,904,0.0,17.81499126146433,8,132,0,5,1.0
45708,159,0.0,17.96293733229429,9,3,0,5,1.0
45709,950,0.0,15.921130189995718,9,10,0,1,1.0
45710,950,0.0,15.921130189995718,9,10,0,5,1.0
45711,950,0.0,15.921130189995718,9,10,2,11,1.0
45712,159,0.0,17.96293733229429,9,13,1,0,1.0
45713,950,0.0,15.921130189995718,9,28,0,5,1.0
45714,950,0.0,15.921130189995718,9,30,0,5,1.0
45715,950,0.0,15.921130189995718,9,86,0,5,3.0
45716,950,0.0,15.921130189995718,9,86,2,11,1.0
45717,159,0.0,17.96293733229429,10,42,0,5,1.0
45718,937,0.0,17.74941053264606,11,8,0,5,1.0
45719,937,0.0,17.74941053264606,11,22,0,5,3.0
45720,937,0.0,17.74941053264606,11,54,0,5,1.0
45721,937,0.0,17.74941053264606,11,54,1,10,1.0
45722,937,0.0,17.74941053264606,11,81,0,5,2.0
45723,940,0.0,18.551658522546262,12,6,2,11,1.0
45724,940,0.0,18.551658522546262,12,93,0,5,2.0
